AREAKEY,STATE,Xcoord1,Ycoord1,Xcoord2,Ycoord2
29225,29,331320.0484161677,1708544.5074317711,183231.9280511762,1810029.3862690884
29227,29,277880.59883263544,1638173.864263445,245502.87983273703,1745721.1670606511
29229,29,398542.4347519501,1697467.5333754627,320142.29974749405,1810397.891154194
29510,29,225769.33550560893,1635428.036890474,327064.5928822037,1873438.0365595326
30001,30,-1083148.5499602917,2708447.0082387715,-1394004.9766020349,2789699.7149098413
30003,30,-1334434.9718058868,2768348.183740952,-1049385.477991182,2628576.353249283
30005,30,-1224114.6060713124,2855314.7869384973,-1339124.4575820235,2871848.1108018393
30007,30,-909297.9846139754,2651179.1836238275,-1137739.2779644611,2664897.6397954267
30009,30,-1198978.7705378046,2705025.0994927157,-966288.0323589691,2728382.9180870918
30011,30,-1128468.0956241498,2755377.472207551,-1018106.22445003,2562876.254281094
30013,30,-1274827.3024104857,2957279.2875829814,-1493219.7097065106,2949852.263374958
30015,30,-1040862.5497752356,2806093.136979077,-1314116.1364097225,3004297.2491427604
30017,30,-1271641.1193812361,2527705.895329412,-1071760.2340814024,2585558.7787270877
30019,30,-1387357.8140012254,2748551.154649549,-1026146.6453512757,2729294.4576247656
30021,30,-1159899.7883834126,2766479.18271421,-810578.2720683502,2603715.0126107642
30023,30,-1007343.1801897581,2541161.7090802668,-908361.1819309765,2694538.533950639
30025,30,-666721.3080719357,2602620.444738731,-688933.0254672208,2539895.422583392
30027,30,-1445442.5206560984,2847757.3998642187,-875822.6679321481,2857067.52840926
30029,30,-745466.9485575523,2495356.6525834044,-739552.5463808343,2614039.9066773006
30031,30,-1331916.7234192109,2536222.473048466,-1446195.816957756,2846734.9675503178
30033,30,-1188129.9409814638,2515427.829291745,-1257599.0977325037,2928089.66644178
30035,30,-776580.7579657914,2734594.462553617,-759097.3843237939,2608380.8976826495
30037,30,-1099489.603690982,2615743.2881526994,-649128.4999695681,2628134.6169047775
30039,30,-1270245.9321267512,2977909.8384996518,-1368711.704468113,2670971.2891796175
30041,30,-1137456.5956971287,2970093.498120332,-1445716.727000809,2911541.9889272847
30043,30,-1250848.8623671173,2886315.3884766474,-1054580.8917128055,2835579.852002132
30045,30,-837730.6913556434,2596850.262743445,-770236.985559189,2852227.7515711407
30047,30,-860432.3870190302,2797926.827660219,-1171122.5817966124,2695981.9627193073
30049,30,-909552.8159162024,2673256.1730610398,-836429.4915619219,2770318.4109346312
30051,30,-699020.1922121713,2633218.1478052563,-1293914.575343864,2885270.687537761
30053,30,-670147.4581108097,2661616.040549798,-868378.0599977267,2699372.6041931794
30055,30,-1384575.246371998,2977953.409826156,-1277319.4837122331,2793339.9279045784
30057,30,-708541.0829269881,2580950.7529238723,-1365057.9371071882,2770550.1536257183
30059,30,-715108.2888829999,2676487.3669532393,-817516.5183824486,2719006.4618736
30061,30,-910074.0047469011,2853937.644640115,-951869.641841322,2692652.830774668
30063,30,-929426.9187091604,2866908.4702804848,-1094088.1395880757,2571512.940911468
30065,30,-954050.7204971759,2680466.2551300554,-894922.0847369556,2842311.236053787
30067,30,-1039785.0624157847,2674384.7592626354,-1377718.8900534282,2681989.498574654
30069,30,-969342.4402477455,2920561.4319106536,-759853.1833838046,2907950.3654828803
30071,30,-967799.18056868,2601688.9212992648,-1110014.6462316823,2578602.93527756
30073,30,-1117421.1522537605,2764822.175759961,-853358.1897090802,2642548.371141006
30075,30,-680002.922410751,2912969.896577276,-1126247.1218207807,2905313.549637553
30077,30,-1139540.273511796,2925056.0488747424,-1137968.1935438672,2748808.9492391166
30079,30,-942401.9493257602,2945128.9166675135,-791335.4270128725,2739487.335973485
30081,30,-1379491.3281576263,3015597.7248557317,-770267.745125864,2574750.1258104006
30083,30,-714821.6821775523,2904850.074705202,-637332.2046700355,2798772.11339724
30085,30,-1065183.5733067854,2864341.7815903216,-653900.004496261,2555183.9195737033
30087,30,-1027914.6827618687,2626242.523629878,-1355313.4408935145,2872275.4232471213
30089,30,-1144934.6693615217,2545846.265507145,-812820.727960639,2909637.3796061287
30091,30,-1093720.7600673595,2951583.078921699,-967528.2241198205,2761196.2962724995
30093,30,-667492.1068981132,2505789.9358447567,-896530.1949026847,2809133.7417482133
30095,30,-747593.6480640222,2662610.9558099704,-1024787.159833824,2895231.0249129743
30097,30,-1407003.506706454,2784725.0101942145,-1009068.6223349739,2616886.041860429
30099,30,-1069457.7062058118,2641907.3345145653,-1273208.8392866896,2998217.857106679
30101,30,-926125.7161881849,2672694.3640605626,-774080.193486576,2826047.816961872
30103,30,-1231105.366977117,2708122.0665107523,-658538.5029678872,2736252.0473622954
30105,30,-1085291.6411622497,2943278.853854603,-1239570.9965126514,2526316.1836704626
30107,30,-1316586.4253623395,2607273.7001309614,-879256.1461029468,2791904.793884516
30109,30,-773476.5230545215,2700613.2928380715,-1247528.130154438,2633386.9852280435
30111,30,-855499.4227451348,2856165.2207023688,-1090666.4009481797,2938013.299947871
31001,31,-493925.19479205523,2152857.5015213625,-194843.32423856144,2145083.4766146946
31003,31,-210617.75925099058,2051740.3459063116,28991.733383995597,1905735.1430783344
31005,31,-57440.22608505096,2147677.257279269,-136482.23390060256,1933237.84566346
31007,31,-259001.2032744026,2190726.4598993426,-410990.10523655044,2009920.9221008657
31009,31,-280674.00307527534,2180394.9078622935,-385232.2167519608,2212182.9699071706
31011,31,-517625.0643144051,2239884.1624333817,-284819.70423068316,2180110.9132317905
31013,31,-323598.83657339535,2194802.433551766,-305692.89665777644,2203204.3158294363
31015,31,-607739.6604409694,2164167.457988198,-477231.2799341935,1961472.1742095272
31017,31,-425612.58122547786,2134306.2230913052,-296238.032533847,2182859.852919153
31019,31,-133158.60008419305,2162228.975754683,-241498.9879148322,1952328.1336571805
31021,31,-499919.47840963874,2091116.8080672682,-337851.2472828694,1929132.0066411416
31023,31,-135894.65233739105,2163134.25917604,-110083.1966990974,2204573.823128812
31025,31,-133547.17534968164,1920098.2199182566,-128444.19373703143,1939461.5859814265
31027,31,-341251.04775947554,1926772.2315668988,-629224.4383271328,2139978.289473985
31029,31,-385067.7341554295,2190827.0030206502,-396865.5609501755,2213403.0492479717
31031,31,-390791.65959480364,1946740.0031146454,-382184.2792001134,1920388.3740056583
31033,31,-342694.87869092205,2078295.3189579756,-186592.50706024503,1998885.7227275472
31035,31,-105847.6846061598,1893721.66612332,-648654.6734563046,2231594.098978858
31037,31,-119258.86631134944,1943108.8014530472,-453089.75823718664,1932458.2679431264
31039,31,-303834.42901101627,2041202.8440756667,-15205.870867133024,1889933.5265668111
31041,31,-546623.7427714636,2058470.8371212145,-251783.74258618162,2223433.7266143598
31043,31,-229840.57849853334,2039427.5330051524,-524722.9658331439,2023681.2543046016
31045,31,-396578.5548144188,2009332.3807490757,-465728.7156859084,2067112.704447458
31047,31,-90311.16192642588,2176204.9397641206,-648898.3031240302,2247642.622100558
31049,31,-20795.15443335788,2031824.6422710547,-587915.0583855781,2160962.6620662976
31051,31,-78179.15345022129,2021039.0828658189,-386391.60562963516,2146235.56821541
31053,31,-568250.8334809083,2179833.3974371776,-239668.2819786725,2060251.7575237881
31055,31,-101968.70497655182,1905259.1855711348,-214468.89467941265,2091592.1948462876
31057,31,-59462.181520691025,1895464.960645286,-240326.95911498833,1913605.613745641
31059,31,-91282.64782543061,2122563.320403171,-506808.5361057428,1931939.7680902155
31061,31,-632999.0492963509,2104908.1225388707,-487278.64161805785,2144708.7417060123
31063,31,3630.58298371837,2041325.1871609318,-290446.14593102137,2001055.6257319858
31065,31,-350212.75101406936,2216908.4682976226,-119219.03473738406,2203332.661231701
31067,31,-267201.9142921679,2184715.55783768,-567303.9713799012,2048091.5600771427
31069,31,-389722.5243448071,1924506.0090341757,-569981.7671996658,2022794.4685447575
31071,31,-140132.7672480644,2010019.5289687687,-480268.64680329984,2151823.36006864
31073,31,-547803.5970948883,2182263.16951557,-82062.4695748795,1979789.0768863538
31075,31,-408747.30122274027,2133257.5367475357,-183357.34130909014,2021877.9258428644
31077,31,-473322.86035606277,2171339.8277401133,-189889.90966510703,2209294.3129677167
31079,31,-212343.35860964347,2061281.5456954201,-421277.00031146855,1907699.3873779024
31081,31,-322000.44253381615,2019895.3847174381,-64429.88689158682,1991338.754582571
31083,31,-460809.3551459653,2106095.849890003,-529986.1669676984,2032787.5422757056
31085,31,-461956.09148301696,2000710.4795436026,-409540.67460226547,1946250.8028245538
31087,31,-179736.15316903422,1953460.327855099,-496438.0634104847,2018293.5542699446
31089,31,-166069.4235939702,1970560.889681755,-424129.7327638364,2099768.773715118
31091,31,-556547.8281525929,2195132.1541584064,-68330.33168010204,2007420.9367746615
31093,31,-123630.8529347044,1991385.439003255,-337734.6834459481,1927350.9100259722
31095,31,-32050.9012005392,1950022.410303215,-215121.36920870474,2121202.092491679
31097,31,-131412.54753943975,2002052.7603202476,-261796.21787561924,2196008.0810622526
31099,31,-522462.27280546515,2163482.089488511,-481213.3273738513,1903379.7193372506
31101,31,12972.480043039192,1984531.2028136156,-492136.8614114347,2142305.680608655
31103,31,-401314.45144260407,2095276.3427302053,8778.608179913834,1911581.0219882575
31105,31,-273039.3540433489,2028730.6960694143,-599148.0841140859,2173234.723210114
31107,31,-457048.41779341426,2075109.577715019,-591494.9463146904,2151086.007936958
31109,31,-327393.5256256235,2101305.5300135827,-335003.2251178396,1918480.5963435927
31111,31,-164148.65995057975,2017144.6927393198,-291431.6144156953,2016246.4131691144
31113,31,-310496.15098640765,1921067.6354908606,-278760.657843192,2211702.9197278605
31115,31,-205386.4512498544,1893530.673691988,-38924.71634498588,1943614.5093373589
31117,31,-376276.05784090393,2230657.0815668944,-203427.22387724684,2011856.836134244
31119,31,-582078.3219498895,2085851.5277576647,-378069.3301188283,2152586.4894276503
31121,31,-133510.66836202494,2157351.0761920353,-268141.23796195094,1960928.5407497557
31123,31,-125631.97551141353,1905880.356718309,-304342.2938748319,2178822.6736379676
31125,31,-273055.61157343036,2059094.9381991997,-416223.98612838273,1957814.4254142893
31127,31,-265133.14334657474,1984377.3167032925,-441664.6039659685,2214649.5323295514
31129,31,-166103.723175145,2041899.7794681953,-627727.9500204003,2198515.9592274516
31131,31,-10098.558191514807,2048256.7133077334,-489374.63367049966,2073571.8300094225
31133,31,-316866.6206748298,2073747.7053687775,-51400.368480060366,1983699.2566089996
31135,31,-134552.00926149648,1993585.4626034058,-439556.50766536733,1903370.534237245
31137,31,-268025.51690569794,2093340.9097375188,-558143.7394694505,2164209.380087123
31139,31,-620731.6005079754,2036781.8653556947,-563739.9649927069,2225368.065172148
31141,31,-97560.90816423867,1940876.0292422916,-495423.60887360683,2235704.168696899
31143,31,-367440.34510257293,2012550.7837444262,-630532.7610294775,2141400.3090659
31145,31,-55591.59027047292,2168983.2833143263,-405699.0915890538,1983033.1911435174
31147,31,-72575.91937373241,2088197.9815699777,-291502.53180186544,2181602.8517238167
31149,31,-244919.23067618744,2181556.3480370017,-122112.81658046262,1963324.503128296
31151,31,-459864.34974742366,2229397.6223948495,-153337.52529649663,2077124.0193173497
31153,31,-514046.51852096175,2055152.2837556633,-363809.22670059954,2000878.5706186555
31155,31,-214323.10101782926,2102858.8609804083,-661237.1880085482,2140047.9424196044
31157,31,-203837.93676641263,2168391.1813999936,-124656.73828952143,1917372.4726890263
31159,31,-170246.56886644184,2082333.736930324,-337890.46021276276,2148206.613921174
31161,31,-240393.28163100174,1928678.9942660586,-149866.56558881508,2209088.1868799976
31163,31,-31997.993183279294,1923544.2718720133,-245571.37167774996,2140690.9941053027
31165,31,-487443.03603009746,1988278.104841484,-240178.73291859706,2184453.3935926068
31167,31,-235356.23092026182,1989182.717700877,-445157.72870007425,2150702.389987183
31169,31,-38494.683202375425,1896438.7941058762,-214964.72905797756,1949040.767032677
31171,31,-237299.34429211868,2021122.7131281903,-426237.5350110098,1987474.4637395476
31173,31,-297237.97166980075,2030406.6710031736,-306485.31200266414,2219349.680581997
31175,31,-418782.0460082423,2029362.5499224705,-279538.4633292674,1966753.2696108066
31177,31,-357817.9025377976,2192090.2988084387,-188481.32774743647,2070862.5207628717
31179,31,-411202.57334059535,2097295.968822901,-148041.32584310923,2054970.0568946304
31181,31,-432055.7422611288,2063687.045686982,-86236.65757220169,2048831.3888010674
31183,31,-98870.663961048,2092340.8584560957,-259965.4138226129,1932557.0218170462
31185,31,27962.56394344801,1918738.7866990347,-181468.14854510862,2181329.409692015
32001,32,-1687379.8613561871,2040879.9894328085,-1702217.6275521943,1682612.7038775154
32003,32,-1588601.135005113,2169119.6226089215,-1656551.8340210626,2111299.764277345
32005,32,-1951593.661501739,2107736.928726049,-1910957.8452317056,2332506.831324815
32007,32,-1686260.6753039754,1638337.3736153552,-1500507.24846785,2147438.9600614747
32009,32,-1973440.754097645,2148091.892209651,-1966931.8090679313,2000981.080741241
32011,32,-1613331.9455743283,1874311.6768247308,-1946870.624419156,2127102.7223338196
32013,32,-1549274.6437070044,1937141.9399759388,-1590230.8726761944,2209016.139535482
32015,32,-1587018.4000801854,1736390.955978006,-1774866.9664056546,1643973.1863216616
32017,32,-1793772.9694933374,2185206.2423420744,-1924935.913257357,1961287.3548289312
32019,32,-1600819.1109875084,1714084.7409859158,-1802783.5250199784,2234498.1510751667
32021,32,-1692089.6477135548,2203486.718563928,-1565018.0838503574,2071428.4661241109
32023,32,-1991051.2388406992,2139283.1944734114,-1806787.272269554,1872670.1174421627
32027,32,-1682589.168392072,1727702.9166485853,-1773620.2571650664,2013765.5157697906
32029,32,-1696366.3702072091,1575307.4555257855,-1594197.5113995736,1966276.6818278676
32031,32,-1634460.665720074,2277668.9881167235,-1992669.2926448616,2054619.1791665265
32033,32,-1499508.5796672776,2194841.5891457144,-1779435.4842838042,2152510.122038638
32510,32,-1755890.0472540888,1698069.6993390599,-1574096.7072255136,1771545.9700956722
33001,33,1955142.6352569847,2611462.996309793,1911354.964666938,2474300.9409860414
33003,33,1931652.5802048196,2544443.962490034,1906992.7305062884,2468554.4639688474
33005,33,1933178.0533965256,2673528.79808893,1894919.927449783,2527960.188265694
33007,33,2006636.1164872814,2473281.3157597138,1892746.124675448,2466414.1531151775
33009,33,1947830.2096671849,2586036.382493443,1938337.6825381904,2602224.410838009
33011,33,1928198.8233153708,2707205.330774163,1933834.2705722318,2487807.1045395155
33013,33,1923006.5700325316,2653634.393886755,1927963.3972835103,2452082.963342679
33015,33,1915846.246036223,2444483.263923016,1932365.328031954,2442384.6873142133
33017,33,1918584.3607234866,2491451.357928211,2007522.9580039768,2487535.151174777
33019,33,1947933.6277865202,2484623.06147558,1938260.907630028,2462753.6039351714
34001,34,1779708.1180756893,2148201.554809675,1797413.8096205653,2108472.5426246636
34003,34,1838806.1973766289,2092890.028869437,1834154.4308028074,2078725.7951857313
34005,34,1834411.3490059534,2085141.4254478517,1784321.4688872136,2053414.506872663
34007,34,1795843.4605312243,2015705.6897745344,1767022.9710724738,2179794.7702816017
34009,34,1817375.3281087982,2194005.091359886,1807029.986153619,1987348.0456913842
34011,34,1777835.9925598823,2068911.9834420907,1774104.998894417,2119356.348157015
34013,34,1760292.6289255389,2195216.319930327,1793535.732773468,2156029.145062064
34015,34,1791254.1558704916,2122766.4027693938,1742495.746654312,2197888.8507068236
34017,34,1825421.2661362984,2054875.0947079367,1753608.072260649,2061558.1320590908
34019,34,1757883.5350447255,2018174.9899444985,1785981.4588283827,2210000.6594540616
34021,34,1793088.0537549148,2105455.870413133,1802089.0085896861,1999411.9779105962
34023,34,1814960.6595315647,2024965.190077544,1745220.0229116394,2174665.4390729815
34025,34,1781736.2586729694,2183493.672626197,1776443.9798803392,2071134.3343550079
34027,34,1767745.900017199,2204173.0171008506,1740105.3698081207,2183809.4084160393
34029,34,1820894.6067320823,2034663.7149580813,1824034.5095571377,2131642.627666893
34031,34,1799656.1118013244,2005650.7830534491,1758583.6439216668,2076511.8997153451
34033,34,1813805.0591777114,2065344.4279618391,1778331.3340642098,2137106.145482302
34035,34,1742026.2413246054,2205422.050666228,1733704.3453117805,2042380.6862419595
34037,34,1809317.0222384655,2192469.917619289,1833468.508539752,2071195.341559345
34039,34,1810374.9461484111,2126310.2401424013,1763930.9805279304,2185705.3188970517
34041,34,1817327.5050932998,2054820.2600237606,1762477.807079232,2066537.3854506493
35001,35,-657103.0111081464,1436651.03133266,-961285.9932655669,1149801.1297031178
35003,35,-1167467.0015930533,1260631.305339014,-933841.1854312548,1325673.5815175874
35005,35,-731165.5641301721,1288805.5827730144,-800502.3830266213,1166064.2415825415
35006,35,-974214.4276844407,1595616.5666651474,-919652.3280593893,1229004.4974389132
35007,35,-740817.4075175711,1460289.8151500046,-817597.7172418243,1469133.2789676057
35009,35,-989957.1778332591,1590179.764817703,-1179357.535088211,1219423.1070872906
35011,35,-818082.7605305713,1151162.5940403724,-793024.3569766553,1279390.1756104191
35013,35,-1000641.1701451472,1172814.9699382165,-676570.3448465187,1526380.6266540696
35015,35,-1029823.8702323367,1229646.0277055,-989574.081575668,1448025.8365301883
35017,35,-950174.704415939,1098176.3644806352,-855619.4691623102,1557807.9988876502
35019,35,-840818.0748354241,1149792.5856910583,-706338.2511473314,1304319.0962025742
35021,35,-1102225.9759595962,1601861.055896531,-959497.6133837596,1268805.8414839692
35023,35,-720235.1679005799,1091737.8809715146,-784767.6716113361,1428520.556130033
35025,35,-1192812.098269171,1193891.7752446963,-775909.0404808435,1153998.0594451558
35027,35,-728782.2497638317,1095372.0430745652,-798669.8917678739,1041970.2312965062
35028,35,-1137702.7243354716,1620931.7084973548,-1001580.3450474911,1222898.9860137727
35029,35,-703416.7331364991,1279057.5648827692,-1066978.1427966,1596346.8614619717
35031,35,-972138.1215537523,1113942.4232176105,-1003794.8363861683,1111233.007396014
35033,35,-698704.9847188499,1392898.6808766741,-1037717.8677467284,1522035.177807382
35035,35,-1153254.4277097147,1228210.1340869975,-1005078.3660373646,1153787.9677246176
35037,35,-744194.6779117231,1473689.1518191095,-717722.8729540278,1140535.0120612313
35039,35,-680978.3284967787,1218613.2176681482,-1005290.4545640632,1597454.40867918
35041,35,-916553.7799472852,1089440.1835217106,-1153524.3996515097,1363112.476787314
35043,35,-858387.534619989,1394521.897986849,-940674.6268017982,1101940.751995686
35045,35,-892855.9642854163,1138825.1792990773,-726846.2242663981,1103556.7212427608
35047,35,-1065744.0216687438,1541687.078954705,-1068928.4400989232,1405658.3615791164
35049,35,-1152710.3824824784,1240404.1100142247,-1163831.8484788858,1098134.0454309774
35051,35,-735115.8590816403,1142643.3433705978,-1081489.057001861,1098637.4950631638
35053,35,-1164120.9950342348,1332450.9267411123,-924528.906682287,1452973.763104215
35055,35,-1022917.148364052,1144107.207915124,-701248.9185021346,1086641.6774838548
35057,35,-765251.6658367878,1272506.184119079,-1154073.9007536154,1001107.0917325674
35059,35,-1129309.8621838195,1355959.9474930183,-815946.7540806741,1172548.3025711048
35061,35,-902492.7145606183,1516793.7346837348,-1016699.0923913093,1111540.739270782
36001,36,1687669.1834248481,2334726.9819264957,1735998.715576032,2422823.8088505697
36003,36,1808925.9302375754,2501197.2490756284,1488486.3699602338,2338833.9061626107
36005,36,1628323.677312663,2570071.7155634235,1527831.7594859393,2317846.486309709
36007,36,1839040.3051338783,2281731.50059454,1493749.6529446417,2345222.3413072363
36009,36,1767116.2506670547,2622366.1896668673,1610325.6213421067,2408520.2584222523
36011,36,1476997.7098211788,2394286.3661343986,1853165.8006847545,2190834.7295339666
36013,36,1501838.0581578051,2358385.836323464,1562242.9438986361,2345067.6044223504
36015,36,1781507.8462155412,2417254.387060705,1890124.1002907432,2189882.295713955
36017,36,1608265.5793525253,2454587.443817482,1411150.1245190476,2239704.6404584725
36019,36,1700515.0727997113,2443729.0833761794,1675349.302987159,2353093.1288748602
36021,36,1572340.3724990739,2509114.482587226,1550190.3862181248,2390519.062703427
36023,36,1824571.1047900945,2351612.278238216,1811080.0532133125,2424173.3767568795
36025,36,1612692.70925081,2291062.293521882,1717409.901263711,2470947.476034045
36027,36,1658552.5644814924,2556471.078747802,1734366.8720144099,2486504.499081876
36029,36,1669238.4293924845,2539889.116628889,1460695.8276400228,2355002.806795125
36031,36,1756950.533975205,2497063.26315083,1606228.1462618832,2381876.966507917
36033,36,1427310.647911726,2265898.7306738994,1463179.1527229182,2373298.2849726486
36035,36,1637490.819024524,2458881.972148153,1706659.1701900277,2368468.203924165
36037,36,1665864.201347374,2420216.020380215,1463799.3938528793,2288744.398302804
36039,36,1690201.250080417,2586493.4515397926,1407368.2417478692,2272356.5398020525
36041,36,1564569.2168848799,2374766.2610358056,1586133.1976887682,2405913.153269483
36043,36,1758596.1088037821,2592450.1748862667,1929070.0590537302,2214647.4030199354
36045,36,1522031.1502749755,2398724.716134742,1669118.236356228,2467404.4384955037
36047,36,1776535.49330338,2518760.2836022126,1771277.965728919,2617932.6906518717
36049,36,1799886.9259207486,2445018.85058495,1547837.6824241534,2385208.0437794807
36051,36,1646474.3065220444,2431747.454874418,1539111.166984194,2315567.60573142
36053,36,1658402.7285039688,2501791.058903437,1700131.2443704496,2597252.274583899
36055,36,1718338.3846494642,2622130.614856392,1593984.5470418371,2405356.2594682937
36057,36,1707008.7580957855,2596238.890400449,1714807.2015138865,2487743.4883116297
36059,36,1459171.252686769,2271960.944837005,1761798.058240421,2628697.5415629847
36061,36,1646200.7445697978,2314526.6976692863,1591894.5018076233,2281543.505226572
36063,36,1735425.7897996935,2525992.054480862,1444391.03805706,2286858.638924202
36065,36,1770340.078246977,2347071.228810633,1704512.5855712323,2494774.442806615
36067,36,1572091.9448371879,2369845.3380914023,1746305.7342603323,2321506.6962554357
36069,36,1689185.3316487742,2422504.8815076197,1613009.2673135865,2532213.5219519543
36071,36,1810288.9035912366,2374842.2162127243,1657663.547548885,2335196.860043191
36073,36,1717739.1496718149,2458154.506470265,1619066.3613532067,2535323.503564098
36075,36,1763728.5493573134,2338868.3106596535,1694348.2571755003,2473631.6351617393
36077,36,1830557.7312543476,2194244.2822868167,1553753.7369945608,2335731.5592396557
36079,36,1829294.5359652233,2328092.068043348,1789643.7662707735,2316242.2704420006
36081,36,1784302.2878753063,2454869.1794990017,1529629.4652803482,2283824.803347701
36083,36,1684990.5442509665,2304281.4683194496,1954379.5825638934,2237895.8093968094
36085,36,1468893.2924643434,2353491.73963018,1627163.3482591414,2329606.611161078
36087,36,1625621.4443796682,2415095.627498416,1753345.807233014,2492909.5842288267
36089,36,1870279.1086199782,2215969.8224280826,1583933.0831523114,2513662.2929058434
36091,36,1684399.894822612,2380736.8369771554,1454958.3142901775,2293322.0394728174
36093,36,1784405.9712793776,2310644.73585223,1659953.6556688286,2445486.749511148
36095,36,1502475.0798124317,2324370.1093264786,1795768.5054070354,2388969.7522628065
36097,36,1629826.0467371007,2608666.488373727,1385841.249016264,2275018.0252499785
36099,36,1635579.2020531793,2371186.4765150463,1653982.2462735125,2475838.3138041254
36101,36,1768065.9785730164,2353181.8302101926,1667057.9308495512,2618545.139767977
36103,36,1753689.9462973964,2330032.4632169055,1579579.7499132436,2315292.38375504
36105,36,1792203.6155271307,2480996.5863824524,1359451.1960801894,2267145.568793336
36107,36,1694059.3822542205,2545303.8125025346,1750613.869837009,2641905.162709011
36109,36,1787527.4329540252,2506770.561310557,1483415.1084881974,2282544.447664703
36111,36,1689414.2961070656,2312080.3259559143,1756617.482730824,2390147.7281985683
36113,36,1681107.9547579905,2472766.446319223,1767858.6283787445,2283103.2900786377
36115,36,1732373.0241867956,2487922.811703235,1661827.6233050518,2410952.753773227
36117,36,1798421.8943052108,2269667.50788563,1792290.9884128761,2270886.7162465854
36119,36,1752023.212930286,2313650.2186651756,1453092.2870450953,2312510.6739343028
36121,36,1720031.5057295386,2618303.3268080223,1426191.605711906,2323781.936550431
36123,36,1727608.2865856944,2326558.2875310075,1674080.8550153333,2544927.6319657904
37001,37,1459371.1816527569,1430648.5625240388,1700857.6959899657,1477079.340679102
37003,37,1348607.2519586433,1562422.3303192372,1615099.499604723,1644541.2991597701
37005,37,1482348.9422623664,1510752.6757156479,1631511.9638961197,1619362.2888570467
37007,37,1386956.1741178543,1434311.511031047,1596858.7071723482,1406987.579899087
37009,37,1275067.9157719498,1569479.1025098655,1607351.2273160713,1430396.633078093
37011,37,1198688.0525523548,1482295.5666120015,1586348.5130327516,1547435.7580546727
37013,37,1609854.4547818166,1453556.5540651842,1331192.3162691835,1503855.4468946662
37015,37,1447639.2000476038,1623196.6264557475,1712305.3784105545,1670258.8254113337
37017,37,1513115.1177916443,1561507.358064818,1311953.8415161658,1518161.8862422933
37019,37,1669799.274133111,1644053.5460944374,1234871.1959106945,1524934.1936951268
37021,37,1568791.4799356507,1475053.7490191748,1360770.694605627,1526492.4427231657
37023,37,1669487.9027439249,1641994.878456877,1062563.4642074702,1405470.5945318914
37025,37,1304065.5841470791,1510348.4829291727,1313542.6949343428,1488658.1670274013
37027,37,1630199.797495643,1404624.287931794,1445990.3359370488,1553238.46170128
37029,37,1652922.1509851883,1653830.573781114,1341219.0533525553,1463408.5615499164
37031,37,1498364.7228745841,1540891.0979351948,1205946.9141232572,1481096.796589074
37033,37,1609886.8988506887,1563277.9493576123,1732985.024927704,1638478.1759270832
37035,37,1316146.086474417,1447417.7305606613,1721551.8651894247,1637711.071558407
37037,37,1089632.2855594223,1407278.387858812,1575555.0130762903,1400797.2112701742
37039,37,1429564.9089601573,1528652.2874462926,1642257.6756391835,1546441.5990103816
37041,37,1128026.0321489084,1423462.2399064256,1314168.0712590541,1477033.7620815043
37043,37,1634747.0649726123,1447641.2773013245,1457367.8982826266,1548100.4761718113
37045,37,1574590.195165656,1576296.8988599498,1124371.2109711627,1422778.2223818083
37047,37,1486071.6982297152,1479593.2246623281,1387459.9304870428,1440302.1352909557
37049,37,1768225.661357535,1652445.1318828063,1697197.0156549285,1479574.2274476797
37051,37,1331954.4739654309,1556512.1893717484,1394398.7563780816,1515440.4480310767
37053,37,1360959.7141009234,1503882.559429196,1174826.665984774,1412567.4671987053
37055,37,1204455.1743371729,1517501.356123657,1443357.6898151087,1451649.315955427
37057,37,1571863.2695205973,1538229.975062586,1201085.7583921817,1428633.9521873412
37059,37,1668805.4159462377,1553764.9046064212,1419264.069968351,1551094.8529711692
37061,37,1353039.4962477747,1559496.674390249,1547680.3764569024,1466918.454215868
37063,37,1619812.3204655014,1623652.2956038113,1624096.6514294124,1498172.0423091776
37065,37,1506254.7656009593,1506998.3427570206,1418627.1780841346,1586879.0761196553
37067,37,1344235.5786782447,1573134.8322807795,1303188.6651863873,1445557.7154636031
37069,37,1693911.7300714916,1663826.7804652024,1448395.3888610334,1452716.912555981
37071,37,1478880.5797731811,1512301.4596914512,1724035.7310809344,1661575.1111776326
37073,37,1237704.0796972045,1523276.3679254826,1557494.2186911975,1642372.0301848978
37075,37,1746720.547438649,1643341.9593383642,1366455.1126940623,1584617.6204023408
37077,37,1627114.0968080927,1563512.235295201,1541111.3827786264,1399148.0575162452
37079,37,1706387.414066917,1481564.9545824598,1704983.1281930446,1664261.7767420057
37081,37,1651702.2350189253,1567813.8877250706,1398480.8887764346,1517895.4061148418
37083,37,1176335.3072441604,1500312.1515128678,1685213.4268248777,1520500.5703517662
37085,37,1190508.017200649,1421482.399245272,1446398.638554946,1486518.7601538552
37087,37,1203434.1820713729,1438084.6094088715,1657633.2202512533,1432769.808299706
37089,37,1403651.7118609885,1570373.416494215,1761534.8126453906,1557459.9254783331
37091,37,1439651.589015493,1620228.387851143,1566462.6298706587,1420441.243138025
37093,37,1188555.32701605,1461078.30054033,1666440.1331969735,1452124.296835521
37095,37,1667841.0719387676,1629092.2652990157,1646089.3752896693,1629220.6655740647
37097,37,1602461.5556128705,1536677.5597466666,1676900.6061988464,1642543.3236563425
37099,37,1379150.1205820062,1527110.4752892074,1500229.82109348,1562447.3627687432
